"Gewässer","","'=","Rhein 6187",""
"Messstelle","","'=","Iffezheim CXX334 2838",""
"","","'=","Karlsruhe CXX359 2839",""
"","","'=","Rheinfelden CXX147 2827",""
"Parameter","","'=","4 T Temperatur Grad Celsius",""
"Zeitraum","","'=","Thu Jan 01 00:00:00 CET 1970 Tue Apr 30 23:59:59 CEST 2024",""


"Gewässer","GCODE","Messstelle","Ost","Nord","Parameter","Datum","Tagesmittelwert","Dimension"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","07.06.2007","17,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","08.06.2007","17,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","09.06.2007","18,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","10.06.2007","18,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","11.06.2007","18,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","12.06.2007","18,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","13.06.2007","18,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","14.06.2007","19,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","15.06.2007","19,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","16.06.2007","18,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","17.06.2007","18,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","18.06.2007","19,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","19.06.2007","19,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","20.06.2007","20,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","21.06.2007","20,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","22.06.2007","19,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","23.06.2007","19,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","24.06.2007","19,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","25.06.2007","19,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","26.06.2007","19","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","27.06.2007","17,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","28.06.2007","16,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","29.06.2007","16,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","30.06.2007","17,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","01.07.2007","18,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","02.07.2007","18,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","03.07.2007","17,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","04.07.2007","17,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","05.07.2007","16","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","06.07.2007","15,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","07.07.2007","16,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","08.07.2007","17,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","09.07.2007","17","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","10.07.2007","16,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","11.07.2007","15,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","12.07.2007","16","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","13.07.2007","16,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","14.07.2007","17,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","15.07.2007","18,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","16.07.2007","19,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","17.07.2007","19,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","18.07.2007","19,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","19.07.2007","20","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","20.07.2007","20,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","21.07.2007","20,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","22.07.2007","19,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","23.07.2007","19,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","24.07.2007","19,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","25.07.2007","19","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","26.07.2007","19,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","27.07.2007","19,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","28.07.2007","20,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","29.07.2007","20,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","30.07.2007","19,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","31.07.2007","18,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","01.08.2007","19,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","02.08.2007","19,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","03.08.2007","19,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","04.08.2007","19,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","05.08.2007","19,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","06.08.2007","20,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","07.08.2007","20,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","08.08.2007","20,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","09.08.2007","18,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","10.08.2007","16,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","11.08.2007","17,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","12.08.2007","18","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","13.08.2007","18,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","14.08.2007","19","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","15.08.2007","19,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","16.08.2007","20","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","17.08.2007","19,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","18.08.2007","19,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","19.08.2007","19,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","20.08.2007","19,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","21.08.2007","18,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","22.08.2007","18,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","23.08.2007","19,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","24.08.2007","19,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","25.08.2007","20","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","26.08.2007","20,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","27.08.2007","20,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","28.08.2007","20,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","29.08.2007","20,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","30.08.2007","18,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","31.08.2007","18,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","01.09.2007","18,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","02.09.2007","18,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","03.09.2007","18,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","04.09.2007","18,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","05.09.2007","17,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","06.09.2007","17,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","07.09.2007","17,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","08.09.2007","17,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","09.09.2007","17,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","10.09.2007","17,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","11.09.2007","17,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","12.09.2007","16,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","13.09.2007","17,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","14.09.2007","17,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","15.09.2007","17,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","16.09.2007","17,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","17.09.2007","18,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","18.09.2007","18","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","19.09.2007","17,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","20.09.2007","16,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","21.09.2007","16,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","22.09.2007","17,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","23.09.2007","17,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","24.09.2007","17,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","25.09.2007","17,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","26.09.2007","17,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","27.09.2007","16,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","28.09.2007","15,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","29.09.2007","15,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","30.09.2007","15,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","01.10.2007","16,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","02.10.2007","16,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","03.10.2007","16,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","04.10.2007","17","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","05.10.2007","17,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","06.10.2007","17","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","07.10.2007","16,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","08.10.2007","16,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","09.10.2007","16,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","10.10.2007","15,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","11.10.2007","15,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","12.10.2007","15,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","13.10.2007","15,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","14.10.2007","15,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","15.10.2007","15,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","16.10.2007","15,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","17.10.2007","15,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","18.10.2007","15,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","19.10.2007","14,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","20.10.2007","14,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","21.10.2007","13,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","22.10.2007","12,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","23.10.2007","12,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","24.10.2007","12,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","25.10.2007","11,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","26.10.2007","12","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","27.10.2007","12,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","28.10.2007","12,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","29.10.2007","12,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","30.10.2007","12,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","31.10.2007","11,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","01.11.2007","11,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","02.11.2007","11,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","03.11.2007","11,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","04.11.2007","11,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","05.11.2007","11,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","06.11.2007","11,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","07.11.2007","11,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","08.11.2007","11","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","09.11.2007","10,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","10.11.2007","10,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","11.11.2007","10","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","12.11.2007","9,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","13.11.2007","9,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","14.11.2007","8,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","15.11.2007","8,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","16.11.2007","8,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","17.11.2007","7,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","18.11.2007","7,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","19.11.2007","7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","20.11.2007","7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","21.11.2007","7,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","22.11.2007","7,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","23.11.2007","8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","24.11.2007","8,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","25.11.2007","8,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","26.11.2007","8,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","27.11.2007","7,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","28.11.2007","7,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","29.11.2007","7,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","30.11.2007","7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","01.12.2007","7,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","02.12.2007","7,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","03.12.2007","7,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","04.12.2007","7,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","05.12.2007","7,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","06.12.2007","7,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","07.12.2007","8,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","08.12.2007","8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","09.12.2007","7,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","10.12.2007","7,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","11.12.2007","7,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","12.12.2007","7,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","13.12.2007","7,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","14.12.2007","7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","15.12.2007","6,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","16.12.2007","5,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","17.12.2007","5,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","18.12.2007","5,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","19.12.2007","5,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","20.12.2007","5,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","21.12.2007","5,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","22.12.2007","5,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","23.12.2007","5,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","24.12.2007","4,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","25.12.2007","4,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","26.12.2007","4,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","27.12.2007","5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","28.12.2007","5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","29.12.2007","5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","30.12.2007","5,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","31.12.2007","5,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","01.01.2008","5,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","02.01.2008","5,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","03.01.2008","4,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","04.01.2008","4,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","05.01.2008","4,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","06.01.2008","5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","07.01.2008","5,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","08.01.2008","5,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","09.01.2008","5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","10.01.2008","5,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","11.01.2008","5,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","12.01.2008","5,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","13.01.2008","5,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","14.01.2008","5,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","15.01.2008","5,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","16.01.2008","5,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","17.01.2008","5,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","18.01.2008","6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","19.01.2008","6,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","20.01.2008","6,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","21.01.2008","6,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","22.01.2008","6,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","23.01.2008","5,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","24.01.2008","5,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","25.01.2008","5,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","26.01.2008","5,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","27.01.2008","5,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","28.01.2008","5,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","29.01.2008","5,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","30.01.2008","5,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","31.01.2008","5,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","01.02.2008","5,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","02.02.2008","5,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","03.02.2008","5,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","04.02.2008","5,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","05.02.2008","5,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","06.02.2008","5,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","07.02.2008","5,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","08.02.2008","6,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","09.02.2008","5,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","10.02.2008","5,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","11.02.2008","5,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","12.02.2008","5,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","13.02.2008","5,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","14.02.2008","5,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","15.02.2008","5,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","16.02.2008","5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","17.02.2008","4,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","18.02.2008","4,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","19.02.2008","4,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","20.02.2008","5,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","21.02.2008","5,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","22.02.2008","6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","23.02.2008","6,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","24.02.2008","7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","25.02.2008","7,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","26.02.2008","7,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","27.02.2008","7,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","28.02.2008","7,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","29.02.2008","7,9","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","01.03.2008","8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","02.03.2008","8,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","03.03.2008","8,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","04.03.2008","7,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","05.03.2008","7,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","06.03.2008","6,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","07.03.2008","6,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","08.03.2008","6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","09.03.2008","6,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","10.03.2008","6,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","11.03.2008","7,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","12.03.2008","7,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","13.03.2008","7,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","14.03.2008","7,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","15.03.2008","7,7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","16.03.2008","8,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","17.03.2008","8,6","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","18.03.2008","8,1","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","19.03.2008","7,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","20.03.2008","7","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","21.03.2008","6,8","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","22.03.2008","6,2","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","23.03.2008","6,4","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","24.03.2008","6,5","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","25.03.2008","6,3","°C"
"Rhein","CXX147","Rheinfelden","410643","5270010","Temperatur","26.03.2008","6,3","°C"
